"ID","Source","Severity","Start_Time","End_Time","Start_Lat","Start_Lng","End_Lat","End_Lng","Distance(mi)","Description","Street","City","County","State","Zipcode","Country","Timezone","Airport_Code","Weather_Timestamp","Temperature(F)","Wind_Chill(F)","Humidity(%)","Pressure(in)","Visibility(mi)","Wind_Direction","Wind_Speed(mph)","Precipitation(in)","Weather_Condition","Amenity","Bump","Crossing","Give_Way","Junction","No_Exit","Railway","Roundabout","Station","Stop","Traffic_Calming","Traffic_Signal","Turning_Loop","Sunrise_Sunset","Civil_Twilight","Nautical_Twilight","Astronomical_Twilight"
"A-7028293","Source1","1",2020-05-14 09:01:33,2020-05-14 09:16:33,37.49443,-77.43372,37.49443,-77.43372,0,"At Bellemeade Rd - Earlier accident.","Commerce Rd","Richmond","Richmond City","VA","23234-1867","US","US/Eastern","KFCI",2020-05-14 08:56:00,58,58,72,30.06,10,"VAR",3,0,"Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-6982365","Source1","1",2020-05-26 17:18:21,2020-05-26 17:33:21,45.52247,-122.52354,45.52247,-122.52354,0,"At 122nd Ave - Accident.","E Burnside St","Portland","Multnomah","OR","97233-1831","US","US/Pacific","KTTD",2020-05-26 16:53:00,73,73,46,30.05,10,"VAR",3,0,"Fair",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7158556","Source1","1",2020-04-06 16:26:04,2020-04-06 17:31:02,33.79904,-112.0654,33.79904,-112.0654,0,"At 7th St - Accident.","E Carefree Hwy","Phoenix","Maricopa","AZ","85085-8839","US","US/Mountain","KDVT",2020-04-06 16:53:00,78,78,17,28.25,10,"WNW",10,0,"Fair",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"A-7012477","Source1","1",2020-05-06 15:59:58,2020-05-06 16:59:58,26.60122,-80.14707,26.60122,-80.14707,0,"At Melaleuca Ln/Fountains Dr - Earlier accident.","S Jog Rd","Lake Worth","Palm Beach","FL","33463","US","US/Eastern","KPBI",2020-05-06 15:53:00,89,89,45,29.87,10,"W",13,0,"Partly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7065976","Source1","1",2020-06-29 08:56:43,2020-06-29 09:41:43,33.45778,-82.19383,33.45778,-82.19383,0,"At GA-388/Katherine St/Horizon South Pkwy - Accident.","Wrightsboro Rd","Grovetown","Columbia","GA","30813","US","US/Eastern","KDNL",2020-06-29 08:53:00,83,83,67,29.55,10,"WNW",9,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"A-7163854","Source1","1",2020-04-08 06:50:33,2020-04-08 07:05:33,37.55158,-77.47621,37.55158,-77.47621,0,"At VA-161/Boulevard - Earlier accident.","W Cary St","Richmond","Richmond City","VA","23221","US","US/Eastern","KRIC",2020-04-08 06:54:00,61,61,75,29.49,10,"N",13,0,"Mostly Cloudy",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"A-7007037","Source1","1",2020-05-01 13:41:18,2020-05-01 14:46:16,33.58264,-111.96059,33.58264,-111.96059,0,"At Tatum Blvd - Accident.","N 56th St","Scottsdale","Maricopa","AZ","85254","US","US/Mountain","KSDL",2020-05-01 13:53:00,93,93,12,28.23,10,"VAR",5,0,"Fair",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"A-7060031","Source1","1",2020-06-26 15:59:32,2020-06-26 16:34:30,41.52078,-81.52714,41.52078,-81.52714,0,"At Warrensville Center Rd - Accident.","S Belvoir Blvd","Cleveland","Cuyahoga","OH","44121-3762","US","US/Eastern","KCGF",2020-06-26 15:45:00,81,81,45,29.04,20,"WNW",3,0,"Mostly Cloudy",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7060673","Source1","1",2020-06-26 17:17:16,2020-06-26 17:32:16,28.53919,-81.2765,28.53919,-81.2765,0,"At Lake Underhill Rd - Accident.","Lake Underhill Rd","Orlando","Orange","FL","32825","US","US/Eastern","KORL",2020-06-26 16:53:00,95,95,46,30.01,10,"ESE",10,0,"Mostly Cloudy",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"A-7178888","Source1","1",2020-04-15 11:23:04,2020-04-15 12:08:04,32.28298,-110.96109,32.28298,-110.96109,0,"At E Prince Rd - Accident investigation work.","E Limberlost Dr","Tucson","Pima","AZ","85719-1035","US","US/Mountain","KDMA",2020-04-15 10:58:00,69,69,16,27.24,10,"SE",3,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"A-7060571","Source1","1",2020-06-26 09:06:49,2020-06-26 09:36:49,28.78643,-81.31641,28.78643,-81.31641,0,"At Forrest Dr - Accident.","Upsala Rd","Sanford","Seminole","FL","32771","US","US/Eastern","KSFB",2020-06-26 08:53:00,84,84,72,30.15,10,"SW",5,0,"Fair",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"A-7141224","Source1","1",2020-03-27 15:27:34,2020-03-27 16:47:32,33.49489,-112.13434,33.49489,-112.13434,0,"At Thomas Rd/27th Ave - Serious accident.","W Grand Ave","Phoenix","Maricopa","AZ","85019","US","US/Mountain","KGEU",2020-03-27 15:39:00,64,64,22,28.78,10,"W",13,0,"Partly Cloudy",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"A-6998869","Source1","1",2020-06-03 16:14:08,2020-06-03 16:49:06,30.53667,-87.33782,30.5228,-87.31642,1.594,"Between Florida/Alabama State Line and SR-297/Exit 7 - Accident. Hard shoulder blocked.","I-10 E","Pensacola","Escambia","FL","32526","US","US/Central","KPNS",2020-06-03 15:53:00,83,83,65,29.84,10,"CALM",0,0,"Fair",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7102604","Source1","1",2020-06-20 08:30:59,2020-06-20 09:35:57,33.56752,-112.18629,33.56752,-112.18629,0,"At N 67th Ave - Accident.","W Olive Ave","Glendale","Maricopa","AZ","85302-3007","US","US/Mountain","KGEU",2020-06-20 08:58:00,83,83,23,28.74,10,"ENE",3,0,"Fair",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"A-7016954","Source1","1",2020-05-08 16:14:33,2020-05-08 16:49:31,28.61249,-81.43174,28.61987,-81.44258,0.832,"Between Winter Rose Dr/All American Blvd and Rose Ave - Accident.","N Orange Blossom Trl","Orlando","Orange","FL","32810-1014","US","US/Eastern","KORL",2020-05-08 15:53:00,85,85,27,29.87,10,"WSW",7,0,"Fair",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7189412","Source1","1",2020-04-21 16:22:57,2020-04-21 17:07:57,40.78475,-111.95291,40.78475,-111.95291,0,"At I-215 - Accident. Left lane blocked.","W 700 N","Salt Lake City","Salt Lake","UT","84116-2952","US","US/Mountain","KSLC",2020-04-21 15:54:00,69,69,22,25.69,10,"W",20,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7028930","Source1","1",2020-05-14 15:39:10,2020-05-14 16:39:10,36.19802,-86.83768,36.19802,-86.83768,0,"At TN-12/Hydes Ferry Pike/Courtney Ave - Accident.","Clarksville Pike","Nashville","Davidson","TN","37218-2202","US","US/Central","KBNA",2020-05-14 15:53:00,84,84,38,29.42,10,"S",17,0,"Partly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7053246","Source1","1",2020-06-23 21:58:00,2020-06-23 22:28:00,33.42149,-111.99548,33.42149,-111.99548,0,"At E University Dr - Accident.","S 40th St","Phoenix","Maricopa","AZ","85040-1619","US","US/Mountain","KPHX",2020-06-23 21:51:00,102,102,7,28.55,10,"W",12,0,"Mostly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Night"
"A-7171935","Source1","1",2020-04-12 15:09:39,2020-04-12 15:39:39,25.9601,-80.23261,25.9601,-80.23261,0,"Ramp to Sun Life Stadium and Honey Hill Dr/Dan Marino Blvd/NW 199th St - Earlier accident.","NW 204th St","Miami Gardens","Miami-Dade","FL","33056-5041","US","US/Eastern","KOPF",2020-04-12 14:53:00,86,86,72,30.03,10,"SE",16,0,"Mostly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7104023","Source1","1",2020-06-21 18:25:33,2020-06-21 19:45:31,33.58278,-111.9778,33.58278,-111.9778,0,"At Tatum Blvd - Accident.","E Shea Blvd","Paradise Valley","Maricopa","AZ","85253","US","US/Mountain","KSDL",2020-06-21 18:53:00,104,104,9,28.1,10,"SW",12,0,"Fair",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"A-7198026","Source1","1",2020-04-25 13:14:42,2020-04-25 13:29:42,45.54815,-122.57975,45.54815,-122.57975,0,"At OR-213/SE 82nd Ave/Cascade Hwy - Accident.","NE 81st Ave","Portland","Multnomah","OR","97213-7112","US","US/Pacific","KPDX",2020-04-25 12:53:00,62,62,78,30.09,10,"SW",7,0,"Light Rain",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7204718","Source1","1",2020-04-29 17:12:16,2020-04-29 18:02:14,35.02506,-85.27718,35.02506,-85.27718,0,"At S Kelley St - Accident.","S Willow St","Chattanooga","Hamilton","TN","37404-5140","US","US/Eastern","KCHA",2020-04-29 17:02:00,62,62,93,29,6,"S",9,0.03,"Light Rain",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7173775","Source1","1",2020-04-13 08:15:40,2020-04-13 08:30:40,37.6059,-77.45473,37.60888,-77.45101,0.29,"Between VA-161/Hermitage Rd/Exit 80 and US-301/Chamberlayne Ave/Exit 82 - Accident. Hard shoulder blocked.","I-95 N","Richmond","Henrico","VA","23227","US","US/Eastern","KOFP",2020-04-13 08:04:00,66,66,90,29.46,7,"S",18,0,"Light Rain",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7172487","Source1","1",2020-04-12 04:08:05,2020-04-12 04:23:05,37.61619,-122.07353,37.61619,-122.07353,0,"At Dyer St/Whipple Rd - Accident. Hard shoulder blocked.","I-880 S","Hayward","Alameda","CA","94545","US","US/Pacific","KHWD",2020-04-12 03:54:00,53,53,80,29.96,10,"W",7,0,"Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Night"
"A-6980076","Source1","1",2020-05-25 15:32:02,2020-05-25 15:47:02,45.42442,-122.5927,45.42442,-122.5927,0,"At SE Webster Rd/SE Lake Rd - Accident.","SE Lake Rd","Portland","Clackamas","OR","97222","US","US/Pacific","KPDX",2020-05-25 15:53:00,64,64,75,30.09,10,"ENE",7,0,"Mostly Cloudy",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"A-7010752","Source1","1",2020-05-05 18:01:12,2020-05-05 19:06:10,32.39529,-110.99568,32.39535,-110.99568,0.004,"At W Naranja Dr - Accident.","N La Canada Dr","Tucson","Pima","AZ","85737","US","US/Mountain","KDMA",2020-05-05 17:58:00,99,99,5,27.1,10,"NNW",10,0,"Fair",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"A-7084035","Source1","1",2020-06-12 12:59:37,2020-06-12 13:44:37,35.13396,-106.61172,35.13396,-106.61172,0,"At I-25/Pan American Fwy - Accident.","Montano Rd NE","Albuquerque","Bernalillo","NM","87107-4944","US","US/Mountain","KABQ",2020-06-12 12:52:00,84,84,27,24.92,10,"CALM",0,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7181468","Source1","1",2020-04-15 23:47:01,2020-04-16 00:17:01,36.84526,-121.6346,36.84526,-121.6346,0,"At CR-G11/San Juan Rd - Accident. Hard shoulder blocked.","Highway 101","Aromas","Monterey","CA","95004","US","US/Pacific","KWVI",2020-04-15 23:53:00,54,54,90,29.82,10,"SE",6,0,"Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Night","Night","Night","Night"
"A-7184542","Source1","1",2020-04-18 18:51:02,2020-04-18 19:36:02,33.50562,-112.04754,33.50562,-112.04754,0,"At N 16th St - Accident.","E Highland Ave","Phoenix","Maricopa","AZ","85016","US","US/Mountain","KPHX",2020-04-18 18:51:00,76,76,20,28.65,10,"SW",15,0,"Fair",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"A-7205536","Source1","1",2020-04-29 12:25:07,2020-04-29 12:55:07,33.64048,-112.0482,33.64048,-112.0482,0,"At N 7th St - Accident.","N 16th St","Phoenix","Maricopa","AZ","85022","US","US/Mountain","KDVT",2020-04-29 12:53:00,93,93,14,28.33,10,"VAR",6,0,"Fair",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"A-7151690","Source1","1",2020-04-02 13:46:33,2020-04-02 14:51:31,33.46431,-112.3582,33.46431,-112.3582,0,"At N Litchfield Rd - Accident.","W McDowell Rd","Goodyear","Maricopa","AZ","85395","US","US/Mountain","KLUF",2020-04-02 13:58:00,78,78,23,28.66,10,"W",10,0,"Fair",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"A-6982143","Source1","1",2020-05-26 05:50:27,2020-05-26 06:35:27,32.22881,-110.8924,32.22881,-110.8924,0,"At E Speedway Blvd - Accident.","N Swan Rd","Tucson","Pima","AZ","85711-2102","US","US/Mountain","KDMA",2020-05-26 05:58:00,62,62,21,27.1,10,"ESE",7,0,"Fair",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"A-7171383","Source1","1",2020-04-10 23:16:31,2020-04-10 23:51:29,37.41187,-121.87926,37.41187,-121.87926,0,"Ramp to Montague Expy Southbound/Landess Ave Eastbound - Accident. Hard shoulder blocked.","I-680 N","San Jose","Santa Clara","CA","95132","US","US/Pacific","KSJC",2020-04-10 22:53:00,54,54,77,30,10,"N",7,0,"Fair",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Night"
"A-7168874","Source1","1",2020-04-10 11:17:38,2020-04-10 12:07:36,27.75193,-82.69971,27.75193,-82.69971,0,"At CR-138/Gulfport Blvd S/22nd Ave S - Accident.","49th St S","Gulfport","Pinellas","FL","33707-4357","US","US/Eastern","KSPG",2020-04-10 11:09:00,79,79,79,29.86,10,"N",13,0,"Mostly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7149936","Source1","1",2020-04-01 16:45:16,2020-04-01 17:00:16,37.99047,-121.25402,37.99047,-121.25402,0,"At CA-99/Ad Art Rd - Accident. Hard shoulder blocked.","Cherokee Rd","Stockton","San Joaquin","CA","95205-2403","US","US/Pacific","KSCK",2020-04-01 16:55:00,67,67,32,29.88,10,"N",10,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7180878","Source1","1",2020-04-16 05:32:57,2020-04-16 05:47:57,39.78469,-105.0864,39.78469,-105.0864,0,"At CO-121/Wadsworth Blvd/Exit 269 - Accident. Hard shoulder blocked.","I-70 W","Arvada","Jefferson","CO","80002","US","US/Mountain","KBJC",2020-04-16 05:30:00,28,17,100,24.33,0.5,"N",15,0,"Heavy Snow",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Day","Day"
"A-7122727","Source1","1",2020-03-19 06:29:15,2020-03-19 06:59:15,25.87932,-80.35625,25.87932,-80.35625,0,"At US-27/SR-25/W Okeechobee Rd - Earlier accident.","Hialeah Gardens Blvd","Hialeah","Miami-Dade","FL","33018","US","US/Eastern","KOPF",2020-03-19 06:53:00,75,75,76,30.22,10,"ESE",8,0,"Light Rain",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Night","Night","Night","Day"
"A-7005733","Source1","1",2020-05-01 15:10:11,2020-05-01 15:25:11,41.50135,-81.53631,41.50135,-81.53631,0,"At Cedar Rd - Accident.","Warrensville Center Rd","Cleveland","Cuyahoga","OH","44118-3125","US","US/Eastern","KCGF",2020-05-01 14:45:00,46,42,87,29.05,7,"WNW",8,0,"Cloudy",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"A-7080245","Source1","1",2020-06-11 12:17:55,2020-06-11 12:47:55,37.60535,-77.455,37.61762,-77.4571,0.856,"Between US-301/VA-2/Azalea Ave and VA-161/Hilliard Rd - Earlier accident.","Brook Rd","Richmond","Henrico","VA","23227","US","US/Eastern","KOFP",2020-06-11 12:11:00,86,86,65,29.83,10,"SSW",13,0,"Mostly Cloudy",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7157806","Source1","1",2020-04-06 11:47:49,2020-04-06 12:17:49,37.5364,-77.42433,37.5364,-77.42433,0,"At Leigh St Viad - Accident.","E Marshall St","Richmond","Richmond City","VA","23223-6359","US","US/Eastern","KRIC",2020-04-06 11:54:00,68,68,56,29.88,10,"NNE",7,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-6984866","Source1","1",2020-05-27 16:18:42,2020-05-27 16:33:42,47.97691,-122.19031,47.97691,-122.19031,0,"At US-2/Exit 194 - Accident.","I-5 N","Everett","Snohomish","WA","98201","US","US/Pacific","KPAE",2020-05-27 15:53:00,67,67,49,29.5,10,"N",9,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7081016","Source1","1",2020-06-11 14:02:02,2020-06-11 14:47:02,36.19367,-86.83124,36.19367,-86.83124,0,"At Buena Vista Pike - Accident.","Clarksville Pike","Nashville","Davidson","TN","37218","US","US/Central","KBNA",2020-06-11 13:53:00,84,84,31,29.57,10,"N",13,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7030786","Source1","1",2020-05-15 05:34:06,2020-05-15 06:04:06,33.92039,-84.31476,33.92039,-84.31476,0,"At Chamblee Dunwoody Rd/Exit 30 - Accident. Right lane blocked.","Chamblee Dunwoody Rd","Atlanta","DeKalb","GA","30341","US","US/Eastern","KPDK",2020-05-15 05:53:00,61,61,87,29.07,10,"CALM",0,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Day"
"A-7055548","Source1","1",2020-06-24 12:28:53,2020-06-24 13:28:53,35.05004,-89.8664,35.05004,-89.8664,0,"At Kirby Pky - Accident.","Hickory Hill Rd","Memphis","Shelby","TN","38115","US","US/Central","KOLV",2020-06-24 12:50:00,81,81,74,29.51,10,"NE",5,0,"Mostly Cloudy",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"A-7027100","Source1","1",2020-05-13 17:02:08,2020-05-13 17:47:08,32.32324,-111.03742,32.32324,-111.03742,0,"At N Thornydale Rd - Accident.","W Orange Grove Rd","Tucson","Pima","AZ","85741-2828","US","US/Mountain","KDMA",2020-05-13 16:58:00,90,90,9,27.04,10,"W",12,0,"Fair",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"A-7010769","Source1","1",2020-05-05 19:51:10,2020-05-05 20:36:10,33.61073,-112.1685,33.61073,-112.1685,0,"At N 59th Ave - Accident.","W Thunderbird Rd","Glendale","Maricopa","AZ","85306","US","US/Mountain","KDVT",2020-05-05 19:53:00,96,96,9,28.22,10,"WSW",7,0,"Fair",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Night","Night","Day","Day"
"A-7044912","Source1","1",2020-05-22 14:11:37,2020-05-22 14:26:37,41.74517,-71.43426,41.74517,-71.43426,0,"At US-1/Post Rd/Exit 5 - Accident.","RI-37 E","Warwick","Kent","RI","02888","US","US/Eastern","KPVD",2020-05-22 13:51:00,78,78,45,30.01,10,"SW",14,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7187236","Source1","1",2020-04-20 15:47:49,2020-04-20 16:47:49,36.1633,-86.61313,36.1633,-86.61313,0,"At Bell Rd - Accident.","Bell Rd","Hermitage","Davidson","TN","37076-2900","US","US/Central","KBNA",2020-04-20 15:53:00,72,72,31,29.17,10,"NNW",10,0,"Partly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7126753","Source1","1",2020-03-20 19:19:55,2020-03-20 20:04:55,32.27222,-110.94381,32.27222,-110.94381,0,"At N Campbell Ave - Accident.","E Prince Rd","Tucson","Pima","AZ","85719-2020","US","US/Mountain","KDMA",2020-03-20 18:58:00,65,65,31,27.28,10,"N",9,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Night","Night","Day","Day"
"A-7200185","Source1","1",2020-04-27 19:18:30,2020-04-27 19:48:30,41.38946,-82.16137,41.38946,-82.16137,0,"At I-90/Exit 142 - Accident. Right lane blocked.","I-80 W","Elyria","Lorain","OH","44035","US","US/Eastern","KLPR",2020-04-27 18:53:00,57,57,47,29.25,10,"SW",5,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7036580","Source1","1",2020-05-18 20:18:14,2020-05-18 20:33:14,33.61074,-112.18583,33.61074,-112.18583,0,"At N 67th Ave - Accident.","W Thunderbird Rd","Glendale","Maricopa","AZ","85306-4628","US","US/Mountain","KDVT",2020-05-18 19:53:00,92,92,14,28.15,10,"WSW",22,0,"Fair / Windy",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Night","Night","Day","Day"
"A-7176579","Source1","1",2020-04-14 16:58:18,2020-04-14 17:13:18,39.9862,-104.92208,39.9862,-104.92195,0.00699999999999999,"At E 160th Ave - Accident.","E 160th Ave","Brighton","Adams","CO","80602","US","US/Mountain","KEIK",2020-04-14 17:06:00,44,44,21,24.87,10,"CALM",0,0,"Mostly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7101101","Source1","1",2020-06-19 19:33:17,2020-06-19 20:08:15,37.82435,-122.30883,37.82435,-122.30883,0,"Ramp to I-880 Southbound and Grand Ave - Accident. Left lane blocked.","I-880 S","Oakland","Alameda","CA","94607","US","US/Pacific","KOAK",2020-06-19 19:53:00,61,61,81,29.91,10,"NW",18,0,"Partly Cloudy",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7016694","Source1","1",2020-05-08 18:32:29,2020-05-08 19:22:27,35.0111,-85.27172,35.0111,-85.27172,0,"At E 29th St/Bachman Tunl - Accident.","Westside Dr","Chattanooga","Hamilton","TN","37404-5534","US","US/Eastern","KCHA",2020-05-08 18:30:00,57,57,93,29.16,9,"SW",5,0.01,"Mostly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-7128135","Source1","1",2020-03-21 13:45:36,2020-03-21 14:50:34,33.466,-112.16911,33.466,-112.16911,0,"At N 51st Ave - Accident.","W McDowell Rd","Phoenix","Maricopa","AZ","85035","US","US/Mountain","KGEU",2020-03-21 13:58:00,70,70,31,28.89,10,"SW",6,0,"Fair",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
